y0,y1
5.24031,2.6904
5.25382,2.7006
5.26739,2.71085
5.28101,2.72114
5.29468,2.73147
5.30841,2.74185
5.32218,2.75227
5.33601,2.76273
5.34989,2.77323
5.36382,2.78378
5.37781,2.79437
5.39185,2.80501
5.40594,2.81569
5.42008,2.82641
5.43428,2.83718
5.44854,2.84799
5.46285,2.85885
5.47721,2.86975
5.49163,2.88069
5.5061,2.89168
5.52063,2.90272
5.53521,2.9138
5.54985,2.92493
5.56455,2.93611
5.5793,2.94733
5.59411,2.9586
5.60897,2.96991
5.62389,2.98127
5.63887,2.99268
5.65391,3.00413
5.669,3.01564
5.68415,3.02719
5.69936,3.03878
5.71463,3.05043
5.72995,3.06212
5.74534,3.07387
5.76078,3.08566
5.77628,3.0975
5.79185,3.10939
5.80747,3.12133
5.82315,3.13332
5.83889,3.14535
5.8547,3.15744
5.87056,3.16958
5.88649,3.18177
5.90247,3.19401
5.91852,3.2063
5.93463,3.21864
5.9508,3.23103
5.96703,3.24348
5.98333,3.25597
5.99969,3.26852
6.01611,3.28112
6.0326,3.29377
6.04915,3.30648
6.06576,3.31924
6.08244,3.33205
6.09918,3.34491
6.11598,3.35783
6.13285,3.3708
6.14979,3.38383
6.16679,3.39691
6.18386,3.41004
6.20099,3.42323
6.21819,3.43648
6.23546,3.44978
6.25279,3.46313
6.27019,3.47654
6.28766,3.49001
6.30519,3.50353
6.3228,3.51711
6.34047,3.53075
6.35821,3.54444
6.37602,3.55819
6.39389,3.572
6.41184,3.58586
6.42986,3.59979
6.44795,3.61377
6.4661,3.62781
6.48433,3.64191
6.50263,3.65606
6.521,3.67028
6.53944,3.68456
6.55795,3.69889
6.57654,3.71329
6.5952,3.72774
6.61393,3.74226
6.63273,3.75684
6.6516,3.77148
6.67055,3.78618
6.68958,3.80094
6.70868,3.81576
6.72785,3.83065
6.7471,3.84559
6.76642,3.8606
6.78582,3.87568
6.80529,3.89081
6.82484,3.90601
6.84447,3.92128
6.86417,3.93661
6.88395,3.952
6.9038,3.96745
6.92374,3.98298
6.94375,3.99856
6.96384,4.01421
6.98401,4.02993
7.00426,4.04572
7.02459,4.06157
7.045,4.07748
7.06549,4.09347
7.08605,4.10952
7.1067,4.12564
7.12743,4.14182
7.14824,4.15808
7.16914,4.1744
7.19011,4.19079
7.21117,4.20725
7.23231,4.22378
7.25353,4.24038
7.27484,4.25705
7.29623,4.27379
7.3177,4.2906
7.33926,4.30748
7.36091,4.32443
7.38264,4.34145
7.40445,4.35855
7.42635,4.37571
7.44834,4.39295
7.47041,4.41027
7.49257,4.42765
7.51482,4.44511
7.53715,4.46264
7.55958,4.48025
7.58209,4.49793
7.60469,4.51568
7.62738,4.53351
7.65016,4.55142
7.67303,4.5694
7.69599,4.58746
7.71904,4.60559
7.74218,4.6238
7.76542,4.64208
7.78874,4.66045
7.81216,4.67889
7.83567,4.69741
7.85928,4.71601
7.88297,4.73468
7.90676,4.75344
7.93065,4.77227
7.95463,4.79119
7.9787,4.81018
8.00287,4.82926
8.02714,4.84841
8.0515,4.86765
8.07596,4.88697
8.10052,4.90637
8.12517,4.92585
8.14992,4.94542
8.17478,4.96506
8.19972,4.98479
8.22477,5.00461
8.24992,5.02451
8.27517,5.04449
8.30052,5.06456
8.32596,5.08471
8.35151,5.10495
8.37717,5.12527
8.40292,5.14568
8.42878,5.16618
8.45474,5.18677
8.4808,5.20744
8.50697,5.2282
8.53324,5.24904
8.55962,5.26998
8.5861,5.291
8.61268,5.31212
8.63938,5.33332
8.66618,5.35462
8.69308,5.376
8.7201,5.39748
8.74722,5.41904
8.77445,5.4407
8.80179,5.46245
8.82924,5.4843
8.8568,5.50623
8.88447,5.52826
8.91225,5.55038
8.94014,5.5726
8.96814,5.59491
8.99626,5.61732
9.02448,5.63982
9.05282,5.66242
9.08128,5.68511
9.10985,5.70791
9.13853,5.73079
9.16733,5.75378
9.19624,5.77686
9.22527,5.80004
9.25441,5.82333
9.28368,5.84671
9.31306,5.87018
9.34256,5.89376
9.37217,5.91744
9.40191,5.94123
9.43176,5.96511
9.46174,5.98909
9.49184,6.01318
9.52205,6.03737
9.55239,6.06166
9.58285,6.08606
9.61344,6.11056
9.64414,6.13517
9.67497,6.15988
9.70593,6.18469
9.73701,6.20962
9.76821,6.23465
9.79954,6.25978
9.831,6.28503
9.86258,6.31038
9.89429,6.33584
9.92613,6.3614
9.9581,6.38708
9.99019,6.41287
10.0224,6.43877
10.0548,6.46478
10.0873,6.4909
10.1199,6.51713
10.1526,6.54347
10.1855,6.56993
10.2185,6.5965
10.2517,6.62318
10.285,6.64998
10.3184,6.67689
10.3519,6.70392
10.3856,6.73106
10.4194,6.75832
10.4534,6.7857
10.4875,6.81319
10.5217,6.84081
10.5561,6.86854
10.5906,6.89639
10.6253,6.92435
10.6601,6.95244
10.695,6.98065
10.7301,7.00898
10.7653,7.03743
10.8007,7.06601
10.8362,7.0947
10.8719,7.12352
10.9077,7.15247
10.9436,7.18153
10.9797,7.21072
11.0159,7.24004
11.0523,7.26949
11.0888,7.29905
11.1255,7.32875
11.1624,7.35858
11.1993,7.38853
11.2365,7.41861
11.2737,7.44882
11.3112,7.47916
11.3488,7.50963
11.3865,7.54023
11.4244,7.57096
11.4624,7.60183
11.5006,7.63283
11.539,7.66396
11.5775,7.69522
11.6162,7.72662
11.655,7.75816
11.694,7.78983
11.7332,7.82163
11.7725,7.85358
11.8119,7.88566
11.8516,7.91788
11.8914,7.95023
11.9313,7.98273
11.9714,8.01537
12.0117,8.04815
12.0522,8.08106
12.0928,8.11412
12.1335,8.14733
12.1745,8.18067
12.2156,8.21416
12.2569,8.2478
12.2983,8.28158
12.3399,8.3155
12.3817,8.34957
12.4237,8.38379
12.4658,8.41815
12.5081,8.45267
12.5506,8.48733
12.5933,8.52214
12.6361,8.5571
12.6791,8.59222
12.7223,8.62748
12.7656,8.6629
12.8092,8.69847
12.8529,8.73419
12.8968,8.77007
12.9409,8.8061
12.9851,8.84229
13.0295,8.87863
13.0742,8.91513
13.119,8.95179
13.164,8.9886
13.2091,9.02558
13.2545,9.06272
13.3,9.10001
13.3458,9.13747
13.3917,9.17509
13.4378,9.21287
13.4841,9.25081
13.5306,9.28892
13.5773,9.3272
13.6242,9.36564
13.6712,9.40424
13.7185,9.44301
13.7659,9.48195
13.8136,9.52106
13.8614,9.56034
13.9095,9.59979
13.9577,9.63941
14.0062,9.6792
14.0548,9.71916
14.1037,9.75929
14.1527,9.7996
14.202,9.84009
14.2514,9.88075
14.3011,9.92158
14.3509,9.96259
14.401,10.0038
14.4513,10.0451
14.5018,10.0867
14.5525,10.1284
14.6034,10.1703
14.6545,10.2124
14.7058,10.2547
14.7573,10.2971
14.8091,10.3398
14.8611,10.3826
14.9132,10.4256
14.9656,10.4688
15.0182,10.5122
15.0711,10.5558
15.1241,10.5995
15.1774,10.6435
15.2309,10.6876
15.2846,10.732
15.3385,10.7765
15.3927,10.8212
15.4471,10.8661
15.5017,10.9112
15.5565,10.9565
15.6116,11.002
15.6669,11.0477
15.7224,11.0936
15.7782,11.1397
15.8342,11.186
15.8904,11.2325
15.9468,11.2792
16.0035,11.3261
16.0604,11.3732
16.1176,11.4205
16.175,11.468
16.2326,11.5158
16.2905,11.5637
16.3486,11.6118
16.407,11.6602
16.4656,11.7087
16.5244,11.7575
16.5835,11.8065
16.6429,11.8557
16.7024,11.9051
16.7623,11.9547
16.8224,12.0045
16.8827,12.0546
16.9433,12.1049
17.0041,12.1554
17.0652,12.2061
17.1266,12.257
17.1882,12.3082
17.25,12.3595
17.3121,12.4111
17.3745,12.463
17.4372,12.515
17.5001,12.5673
17.5632,12.6198
17.6266,12.6725
17.6903,12.7255
17.7543,12.7787
17.8185,12.8321
17.883,12.8858
17.9478,12.9396
18.0128,12.9938
18.0781,13.0481
18.1437,13.1027
18.2095,13.1576
18.2757,13.2127
18.3421,13.268
18.4088,13.3235
18.4757,13.3793
18.543,13.4354
18.6105,13.4917
18.6783,13.5482
18.7464,13.605
18.8148,13.662
18.8834,13.7193
18.9524,13.7768
19.0216,13.8346
19.0912,13.8926
19.161,13.9509
19.2311,14.0094
19.3015,14.0682
19.3722,14.1273
19.4432,14.1866
19.5145,14.2462
19.5861,14.306
19.658,14.3661
19.7302,14.4264
19.8027,14.487
19.8756,14.5479
19.9487,14.6091
20.0221,14.6705
20.0958,14.7322
20.1699,14.7941
20.2442,14.8563
20.3189,14.9188
20.3939,14.9816
20.4692,15.0446
20.5448,15.1079
20.6207,15.1715
20.697,15.2354
20.7736,15.2996
20.8505,15.364
20.9277,15.4287
21.0052,15.4937
21.0831,15.559
21.1613,15.6245
21.2398,15.6904
21.3187,15.7565
21.3979,15.823
21.4774,15.8897
21.5573,15.9567
21.6375,16.024
21.718,16.0916
21.7989,16.1595
21.8801,16.2277
21.9617,16.2962
22.0436,16.365
22.1258,16.4341
22.2084,16.5035
22.2914,16.5732
22.3747,16.6432
22.4583,16.7135
22.5423,16.7841
22.6267,16.855
22.7114,16.9263
22.7965,16.9978
22.8819,17.0697
22.9677,17.1419
23.0539,17.2144
23.1404,17.2872
23.2273,17.3603
23.3145,17.4338
23.4022,17.5076
23.4902,17.5817
23.5785,17.6561
23.6673,17.7309
23.7564,17.8059
23.8459,17.8813
23.9358,17.9571
24.026,18.0332
24.1167,18.1096
24.2077,18.1863
24.2991,18.2634
24.3909,18.3408
24.4831,18.4186
24.5757,18.4967
24.6686,18.5751
24.762,18.6539
24.8557,18.733
24.9499,18.8125
25.0445,18.8923
25.1394,18.9725
25.2348,19.053
25.3305,19.1339
25.4267,19.2152
25.5233,19.2968
25.6203,19.3787
25.7177,19.461
25.8155,19.5437
25.9137,19.6267
26.0124,19.7101
26.1115,19.7939
26.2109,19.8781
26.3109,19.9626
26.4112,20.0475
26.512,20.1327
26.6132,20.2183
26.7148,20.3043
26.8168,20.3907
26.9193,20.4775
27.0222,20.5646
27.1256,20.6522
27.2294,20.7401
27.3337,20.8284
27.4384,20.9171
27.5435,21.0061
27.6491,21.0956
27.7551,21.1855
27.8616,21.2757
27.9685,21.3664
28.0759,21.4575
28.1838,21.5489
28.2921,21.6408
28.4009,21.733
28.5101,21.8257
28.6198,21.9188
28.73,22.0123
28.8406,22.1062
28.9517,22.2005
29.0633,22.2952
